,0
17864,13.336937778169393
17865,36.27705093099965
17866,23.82497953027987
17867,-1.8146919737606364
17868,-27.8657912851158
17869,-36.045938767650796
17870,-34.0839113976804
17871,-26.34075978439531
17872,-17.001395443808462
17873,-27.6146510629561
17874,-15.925599626310447
17875,-20.72405766014164
17876,-27.845111725041193
17877,-45.87803355745722
17878,-39.33274794626122
17879,-21.391072841522096
17880,-5.754264731222717
17881,-17.534745146925445
17882,-23.113696430937956
17883,-10.364715882604782
17884,-22.53924457754967
17885,-21.087750752973065
17886,-18.634952472312886
17887,-21.98685409429861
17888,-29.032429652123454
17889,-27.26966875725961
17890,0.29533924325611083
17891,2.8659809087285284
17892,3.681305972557002
17893,5.214538584767073
17894,2.891104611639963
17895,12.73624000117624
17896,-3.706538049897249
17897,1.8940318931983104
17898,13.755185659289765
17899,22.193399293953675
17900,10.904590720130962
17901,-8.07241405565529
17902,-29.615264088771024
17903,-27.91189783598444
17904,-2.5876952881932915
17905,9.104125278112148
17906,-0.9882693846839921
17907,-1.1831354178527995
17908,-4.684543344206066
17909,-1.5634277752416867
17910,12.901117052952685
17911,5.263830771837957
17912,1.948945418199978
17913,5.501870086437883
17914,0.9606292072948777
17915,18.678308321915456
17916,17.614974429948482
17917,35.36645551792997
17918,34.13909898943076
17919,15.966669644501291
17920,26.212362095206107
17921,16.423723098446274
17922,-7.859029262115051
17923,6.7682195319501695
17924,6.5430236656733625
17925,14.980527707814922
17926,9.28420110913193
17927,13.64931961200369
17928,18.517553494440097
17929,2.87170073348401
17930,-7.871283057337932
17931,-6.765321227295065
17932,-4.94000975948636
17933,-12.880657943812277
17934,-5.412199366218335
17935,-3.6657339985061324
17936,9.196450689567929
17937,15.857324393787547
17938,21.891813817828446
17939,33.748094456401994
17940,18.31972089753397
17941,2.0196809380492153
17942,21.04797312931902
17943,28.391452620485754
17944,29.17069448380591
17945,-2.0761953461707403
17946,-0.5771173974333799
17947,18.388877186056988
17948,19.734269877227018
17949,19.638087985664622
17950,20.30162832391882
17951,25.79415158661531
17952,5.036298641557254
17953,14.959796024457734
17954,12.188481178739874
17955,-1.5475734506754861
17956,-21.200037055038134
17957,-9.861622135640172
17958,3.2040644849587743
17959,-4.48565511301137
17960,9.865636774784894
17961,-10.341806506149036
17962,-10.246166718663504
17963,15.298332822457137
17964,9.732089035304943
17965,6.226518707384381
17966,12.977217491188668
17967,23.250522541176693
17968,10.353996763909066
17969,-4.774819285092283
17970,2.6772559099700945
17971,13.997291565013914
17972,19.563700676085148
17973,6.241826088822137
17974,-11.340729347365112
17975,-15.301185745824373
17976,2.9626864477603796
17977,8.421104677204612
17978,17.91128781681401
17979,-7.970105124491431
17980,-11.171837503034084
17981,-8.335924404721318
17982,17.300956984681388
17983,14.34545383897732
17984,7.670986901769082
17985,28.62969276161858
17986,17.721578365727673
17987,26.07669363309894
17988,28.512437261738654
17989,33.34637634833285
17990,23.013860353801736
17991,9.460377411039916
17992,19.318565426775443
17993,9.846929842843352
17994,-11.777201321937383
17995,-15.544955466189343
17996,-7.973173713693045
17997,16.460374682832754
17998,6.260237648762679
17999,-8.496813491232853
18000,-19.87114297743522
18001,-21.45813370935803
18002,-27.84864542597334
18003,2.5028755259641713
18004,9.129939667675558
18005,5.193181227051763
18006,8.539397098296256
18007,4.698766738245023
18008,12.66782609889514
18009,3.0302295184927104
18010,8.72792600630414
18011,12.709340134499563
18012,8.114445817285667
18013,-5.500031062232763
18014,-13.03699944076136
18015,-12.552567283133094
18016,-19.431542686553772
18017,-35.23175027880666
18018,-23.16734844602002
18019,-19.02595009672511
18020,-16.628768455293834
18021,-22.53396459322326
18022,-22.927872847638167
18023,-33.88540964807499
18024,-31.078824134763927
18025,-43.10326628931468
18026,-12.15992107532977
18027,-18.296940767516183
18028,-7.395159203267951
18029,11.468580914086285
18030,4.500766363788641
18031,-4.675175027795404
18032,6.548857158658472
18033,1.1044492797157819
18034,2.320258233952467
18035,14.836662035096449
18036,15.655112909325691
18037,9.983619024307714
18038,9.596277146092206
18039,-0.3111497233502094
18040,19.240091061145705
18041,7.32534804218947
18042,1.5355990803462287
18043,-15.561042885822552
18044,-19.88024647412852
18045,-4.052782885598376
18046,7.231491439717733
18047,2.230283461110732
18048,0.13531892083388364
18049,-2.3287853090071895
18050,2.554295491427304
18051,-11.330086662514825
18052,-27.906888936865187
18053,-34.429404067572406
18054,-20.20165561299306
18055,-21.158415887793502
18056,-10.928788612101268
18057,1.6491988570283738
18058,-8.587108787488106
18059,-6.639405682668292
18060,-13.53610035176432
18061,-4.671955094840072
18062,12.792072066549851
18063,-5.739411796600547
18064,-3.9058131438495423
18065,-15.923718902710137
18066,-11.348873921787074
18067,-15.80523250751783
18068,-26.795088568971693
18069,1.8987344582678443
18070,-4.479363627278975
18071,-0.6676335811551475
18072,17.150868314773263
18073,-8.792719297813402
18074,-0.753262025924295
18075,21.025242137413482
18076,1.522654062426482
18077,-12.664702389488053
18078,-19.72688169604505
18079,-12.478072350259417
18080,-11.163383492861438
18081,3.7647394406457444
18082,2.1033688597728233
18083,-14.811903462903945
18084,-29.78060565828733
18085,-13.118781008153217
18086,-1.8303487540923653
18087,1.3153170156939828
18088,22.566838132153237
18089,11.757971545348726
18090,2.2053446303329602
18091,2.301944360011974
18092,1.7246733462162513
18093,12.5085786875845
18094,-4.586056373992399
18095,-2.282208321766662
18096,6.019634034270746
18097,19.530815228026132
18098,29.39305103423782
18099,26.823270123261675
18100,4.857133127847774
18101,1.9732478413249055
18102,-32.76822334226397
18103,-18.217087966853786
18104,-0.3503319861256857
18105,-0.014580567557102242
18106,-8.435908923159337
18107,-5.289667268585388
18108,5.580694585974292
18109,-0.256505398717247
18110,-18.638679226343957
18111,0.926596549214934
18112,14.484859840091337
18113,0.3823810034194617
18114,-14.62254554599561
18115,-1.8117323213843486
18116,-13.580832159232243
18117,-9.907651308532666
18118,1.3714334141763391
18119,14.993843420258864
18120,9.20800706533701
18121,-0.3387675434195856
18122,-3.9205778041766575
18123,-12.111335951741562
18124,-12.652082440848591
18125,-7.480366828717329
18126,-13.002582291825881
18127,-19.170747399328768
18128,8.598858961272576
18129,20.589912187279253
18130,10.965672781803239
18131,22.3435962138622
18132,16.275359772889168
18133,21.861475363252424
18134,30.342090671784945
18135,23.835047370906125
18136,22.640617995697085
18137,22.43139296684879
18138,13.601536277177235
18139,17.15070237549088
18140,13.949968223302417
18141,5.013033355742881
18142,-3.459346098073045
18143,-3.1411742045331774
18144,8.487058411823375
18145,-2.6814521795135082
18146,-0.1283300494033366
18147,12.015771130205184
18148,12.048048054303496
18149,1.8225859902342005
18150,14.859862736784594
18151,31.13848105606293
18152,24.32066667433411
18153,13.652263870958919
18154,21.322421242541132
18155,18.41924617197212
18156,-10.380344289496941
18157,-18.83198591050314
18158,-12.399198701406906
18159,-27.360946893598694
18160,-8.987701817931981
18161,-5.6356943469243825
18162,-23.830680152402063
18163,6.1311727527255115
18164,3.1698605535569664
18165,-3.0326949091760875
18166,-10.068170638949391
18167,-15.395819187292997
18168,3.0462264322519754
18169,0.07105879699427398
18170,-15.268784153027896
18171,-18.787196974627236
18172,-23.469365735211134
18173,-20.652894561817252
18174,-15.383694940323018
18175,-13.454146019043044
18176,5.186011094039686
18177,-13.039087875427676
18178,7.5134499360626865
18179,9.567773824137136
18180,4.135678698802014
18181,3.144162968108095
18182,-6.725283619533161
18183,-17.789492921606783
18184,-6.4979027380223835
18185,5.384030002083843
18186,-2.647048163589358
18187,8.380276536703324
18188,6.55312690196873
18189,2.8815192762315354
18190,-4.657158675430652
18191,-7.689802866439976
18192,-2.2741134265071743
18193,-14.796414031258282
18194,-15.124952269424396
18195,-6.732519428843968
18196,-3.0349531692108016
18197,-0.6942722397969447
18198,3.6508878827846445
18199,16.52783061210681
18200,10.030401698074947
18201,9.130382300516471
18202,23.01179985743638
18203,3.6639879532362603
18204,-10.75285806393061
18205,-18.38348936573217
18206,-5.856102816635191
18207,7.730660841451771
18208,2.689171839283297
18209,5.077898130740463
18210,12.232684545725386
18211,9.915550709726233
18212,11.588685180089634
18213,11.527398527901955
18214,0.1904010846281725
18215,-14.644423584094472
18216,-3.9020940716736003
18217,-9.694903086435787
18218,-5.165939468101623
18219,-6.710856123886965
18220,-0.782346058008045
18221,-26.534896860484498
18222,-10.50917719427235
18223,-7.098492098433471
18224,-2.127626847871033
18225,13.5306208612302
18226,22.862489173204658
18227,3.3002468298411944
18228,-5.970867754470962
18229,-14.632024077890849
18230,-15.429148201520691
18231,-5.499177652134947
18232,-1.662089045750961
18233,-2.1936402483320716
18234,15.339992064467314
18235,12.591743790594606
18236,11.094358585292785
18237,9.964277081476915
18238,-8.669919548534338
18239,5.8113640721419815
18240,7.353650480389842
18241,20.14053110167631
18242,17.922949874003194
18243,22.583909283038334
18244,20.606453484989235
18245,6.998514215834382
18246,9.558337332006076
18247,17.962547525729157
18248,5.905477381290927
18249,-1.4134807583549325
18250,14.198628354013415
18251,11.91635146951442
18252,-14.211949453526188
18253,-17.54875047693726
18254,-13.007568019316244
18255,-2.367383866441612
18256,-12.468227197474803
18257,-21.11212995512714
18258,-10.866155647932198
18259,-2.482399312833332
18260,-11.806364259250971
18261,-3.0929253137392836
18262,-16.750985785926567
18263,-12.388068877044464
18264,-6.315883493249014
18265,-24.665806607648076
18266,-23.064239206175493
18267,-43.63407746553542
18268,-48.723651317273706
18269,-25.482826219837165
18270,-16.29877038410431
18271,13.807808535008295
18272,16.46306659937382
18273,3.5847920654625813
18274,-0.15433866310395494
18275,18.00921679611971
18276,23.364980014843102
18277,-5.435434429890453
18278,-4.377785189437953
18279,7.095090754987127
18280,-0.8654111885524962
18281,19.631133676378056
18282,10.433445028430596
18283,12.802218919816653
18284,0.16772531609207952
18285,-4.0275847370536555
18286,-5.723826123802948
18287,-15.893450746038306
18288,6.2596959615738115
18289,-7.469817919161915
18290,-13.568076225811591
18291,-19.422981451029102
18292,-0.7276595455177919
18293,27.3739991862046
18294,42.65664354390482
18295,35.712813498361186
18296,12.861408054261727
18297,13.254179221453452
18298,-3.577935460006064
18299,-10.44129439244369
18300,-11.951448274254167
18301,-1.9109514935675747
18302,-0.012022443635674118
18303,5.900026890834791
18304,-6.361211989549792
18305,-3.3886877908291457
18306,-7.701332749755873
18307,11.322049535161312
18308,15.894315928379797
18309,-6.109025440726004
18310,-4.96688418025264
18311,7.956043659511835
18312,12.347949547762795
18313,13.37245130868251
18314,21.64288995138826
18315,4.695122123189826
18316,16.414709886770176
18317,23.956993117170327
18318,13.5667119311692
18319,24.77953914728804
18320,42.266267661440445
18321,48.48593258835464
18322,24.28066531398169
18323,7.027106786884648
18324,-6.457155387539887
18325,-16.368927070052713
18326,11.499221772609067
18327,7.115100937423519
18328,6.44140333044192
18329,14.335547197214842
18330,6.65979628285892
18331,11.58542462877518
18332,-4.352496825746144
18333,3.032440280780751
18334,-6.726169732842772
18335,-4.994717255814468
18336,5.953308883656074
18337,7.5536382045264
18338,-13.445750415457407
18339,-16.48007080966537
18340,-10.708831158697661
18341,-10.483707763791354
18342,-14.546598527543836
18343,-10.40678027655644
18344,7.714239900624488
18345,2.5623065885781102
18346,-14.917021400075372
18347,-2.6501258528349165
18348,-0.9747747248991105
18349,-5.453222862019663
18350,-8.979301104250421
18351,-6.0610229691822655
18352,-11.547324717680677
18353,-33.7360300690476
18354,-31.659227253722385
18355,-27.97287370055143
18356,-28.593487804108356
18357,-37.411462931533265
18358,-32.624334762106024
18359,-29.3713291642553
18360,-17.8147571128144
18361,-20.139896238324532
18362,-7.637346489511756
18363,2.5029733949374826
18364,-1.7932084560093333
18365,-27.959633521910103
18366,-17.169766504846155
18367,-8.762635259725105
18368,0.007214809024524094
18369,-0.0875454344260076
18370,15.152750577907709
18371,12.718445241983755
18372,-14.345411926038643
18373,-21.78770958171021
18374,1.2396900110034546
18375,4.380596177049597
18376,-0.31813829915503633
18377,15.23739902359255
18378,-5.726697639020338
18379,-9.640829873028732
18380,-7.254652491537394
18381,-19.350558406927124
18382,-4.49453990027572
18383,3.9093103255905732
18384,-7.350479035999298
18385,-8.287219829532827
18386,11.236021256636732
18387,4.8818932569212174
18388,13.06187349700474
18389,18.877868460605733
18390,14.099088063714614
18391,-1.5822648342965842
18392,11.341298902925793
18393,7.435494133299628
18394,-3.2354454926878526
18395,-0.6463210344214936
18396,4.991057059040569
18397,6.593957872073798
18398,4.109070332774674
18399,0.49986898886791864
18400,-4.5383440537478
18401,-4.969529533554344
18402,-13.608783058005944
18403,-5.298368859673028
18404,-22.371467504526102
18405,-48.61314100571362
18406,-42.62555012467667
18407,-9.319240857068895
18408,6.241552733440316
18409,-1.5571216905684917
18410,9.71804547653011
18411,2.3771391695029838
18412,1.6207775099502086
18413,0.025104820780768478
18414,12.300733205523262
18415,1.8098955504679637
18416,12.500312437560655
18417,8.02108107009795
18418,17.85645779608256
18419,24.62039340517235
18420,3.4954510294230756
18421,-3.3973186692464243
18422,2.544680767750913
18423,-14.6488895675057
18424,-27.98579484850965
18425,-13.4203222542322
18426,11.02819680093971
18427,-2.1227148569538716
18428,1.7759542606675343
18429,5.958810616738209
18430,26.001570832978338
18431,28.21236193607553
18432,23.785647137002243
18433,16.99390778367072
18434,14.332453031086885
18435,11.555726457937029
18436,21.862935519603575
18437,13.26060560485712
18438,10.791746038888185
18439,25.180734369510493
18440,24.087266206690103
18441,28.9982724267498
18442,22.26770838539812
18443,-7.295110573471902
18444,-14.264854613933895
18445,-5.7455561536165956
18446,-3.8957337290359813
18447,-11.447855471706369
18448,-1.770951067023399
18449,1.499268820379044
18450,-7.456036449044721
18451,3.2446823145070205
18452,10.43497199235836
18453,28.313952420970047
18454,46.25652274170122
18455,27.14393726375522
18456,13.97049634974968
18457,-1.6848919440807855
18458,8.940660275128035
18459,9.2772605856673
18460,2.616306465140079
18461,-1.5329011505437684
18462,9.062062836882735
18463,-2.0529679582112035
18464,3.9844570208734496
18465,22.011938896345434
18466,16.82914555147336
18467,3.2558339740176674
18468,1.1979564740608692
18469,-21.634223287849466
18470,-9.921927099937163
18471,-16.032391329868265
18472,2.994119917981303
18473,24.110984629088577
18474,-1.376711697613509
18475,-13.359639860039737
18476,-10.961627201478684
18477,11.519668148322195
18478,1.3045160315386042
18479,-12.306616956531826
18480,-1.8766390886851863
18481,17.271878304266863
18482,9.579330815120425
18483,-9.128698203057887
18484,-0.9156698352178552
18485,8.927634928390615
18486,16.50643652414332
18487,7.893893304195022
18488,2.499425372485712
18489,18.000013048650338
18490,19.66376479584952
18491,27.162685764888156
18492,29.1761797707549
18493,18.79637881555289
18494,4.152110792406051
18495,7.249463739925227
18496,19.388348309497133
18497,7.1162152951914965
18498,-4.385444299922815
18499,8.890942923939518
18500,-8.730283508544302
18501,3.288719044606628
18502,12.516027684097303
18503,-2.656447523662835
18504,-2.388205845641089
18505,14.966579727589856
18506,-2.3237697447757064
18507,-31.17718225780915
18508,-27.090620227537933
18509,-13.68656900657981
18510,-15.458761785805137
18511,-31.390085521312947
18512,-10.237470162130336
18513,5.88806376151585
18514,14.028176300595867
18515,-2.6385066755197215
18516,-0.027431103388838363
18517,3.9794335852958325
18518,8.525264894849595
18519,5.624808519601286
18520,-6.709574843785916
18521,-7.221573859472862
18522,0.9571372833871905
18523,-12.486824651163587
18524,-6.568233700161226
18525,1.9660073653588483
18526,-22.764822775946364
18527,-7.982515635763772
18528,-1.6088186149449815
18529,6.787664184051694
18530,3.1858899877386655
18531,-9.68466259235546
18532,4.114602993653511
18533,4.879943820015411
18534,-33.20159675641398
18535,-24.928672513301134
18536,-4.427835169091238
18537,-7.299090732901568
18538,-0.11525034379739463
18539,-10.249345321967116
18540,-7.3791543004408044
18541,0.7313515661737927
18542,5.8361850330893414
18543,4.822837147577823
18544,14.037550862095813
18545,8.6663519435412
18546,1.4680427953843367
18547,3.705373885055173
18548,13.520361308931545
18549,-14.807979714372959
18550,-3.541725438137812
18551,-5.158889483436928
18552,-4.189671999095028
18553,6.266926713914989
18554,-8.195547136791966
18555,1.0416583695151402
18556,-2.99641603008417
18557,-12.046427923646265
18558,-10.018733192269668
18559,-38.12516801353855
18560,-26.730038174970247
18561,-23.519157410990715
18562,-11.51763374938026
18563,-9.53966970988932
18564,-23.71044582041062
18565,-35.89921817240101
18566,-13.556586440456607
18567,-5.561021401456492
18568,-7.5005922801449385
18569,-6.298618179243942
18570,-17.281026636572577
18571,-13.959453166357399
18572,-26.30267562752815
18573,-37.33209744412815
18574,-34.24108624829368
18575,-14.203503331958093
18576,2.7728978667422997
18577,6.203854816477321
18578,19.668299814504252
18579,21.62616661657328
18580,18.98522848795733
18581,8.568351707782229
18582,12.288059787118282
18583,-3.795630215054439
18584,1.5642149419051314
18585,8.160557890443465
18586,-14.393252804526899
18587,2.8759048374877536
18588,-18.02123618859974
18589,-19.743466145424243
18590,-6.49987022397782
18591,-29.799205245826794
18592,-36.33575395133497
18593,-41.530643868821635
18594,-18.71285969333637
18595,-11.62059458287493
18596,-16.43197985997444
18597,-1.8853015817366483
18598,-4.97650072432136
18599,-10.126822431396208
18600,-6.802802839268882
18601,3.3642207037635767
18602,0.4754858831670017
18603,-6.315266397918908
18604,4.0971506311076595
18605,8.746085316397377
18606,1.900879830099246
18607,4.7810111035016885
18608,-5.243552173608416
18609,-2.398546647061371
18610,-11.291237753873666
18611,-35.75971981804612
18612,-21.890397912725643
18613,10.537710457620776
18614,11.118861206628608
18615,5.773356502136219
18616,-3.9631977457451004
18617,-8.198572311446005
18618,3.2429439647404807
18619,2.331924555725605
18620,15.124947084548307
18621,22.961056955555435
18622,19.95485132684968
18623,15.68159873972981
18624,-0.3804475242156329
18625,12.69672476044665
18626,13.236568261669849
18627,12.500548474077494
18628,-6.487663482669036
18629,-8.326967862798533
18630,1.6874204238128794
18631,10.254417878623958
18632,6.845386898388767
18633,9.518620579217712
18634,26.87703436514187
18635,23.667669917721597
18636,-4.743919876238804
18637,-18.348551758278916
18638,-9.125062413748651
18639,-5.160898103693366
18640,3.503404428396519
18641,0.7085432138435251
18642,0.723635966340001
18643,19.367516560273593
18644,23.911786430717186
18645,16.493700845539113
18646,6.366648408903147
18647,-0.3019516640895823
18648,15.980521943000934
18649,16.502293698917203
18650,19.068612965558945
18651,25.718132857636725
18652,23.30540897560529
18653,15.697096699107558
18654,23.59149086310087
18655,15.520315902062144
18656,29.61802255794136
18657,30.29152899374128
18658,30.394285333161093
18659,31.769785861404678
18660,4.411354985706026
18661,-15.704856130669837
18662,6.653939162874295
18663,3.076816541091146
18664,14.890372895556325
18665,12.54433528250746
18666,26.637979775498206
18667,10.744217451057326
18668,-1.565134560382615
18669,-1.2868211725161958
18670,-3.026097310261748
18671,-11.258742145862973
18672,10.085130602652722
18673,15.626936992268607
18674,1.4297627387135474
18675,1.0553672030726045
18676,-10.622542413717609
18677,-4.911254369984039
18678,-2.044047363106124
18679,-13.14672736383405
18680,-18.972493330070222
18681,-19.73624816112496
18682,5.0622759220177045
18683,18.858930026311832
18684,33.46225355147935
18685,19.259135156244795
18686,14.411601670129453
18687,28.681871616046507
18688,30.925407866481407
18689,26.94556629742177
18690,16.337781120678013
18691,13.033980531158655
18692,6.5081583056111585
18693,-6.90588100498624
18694,0.5347608031122588
18695,-12.699823318528868
18696,-12.357783714722196
18697,13.555613655330081
18698,8.28616348595203
18699,11.016087271211607
18700,5.772035691769475
18701,-28.774103450300185
18702,-12.103596001062801
18703,-1.2746433030949689
18704,13.149544034186842
18705,-5.30634388504672
18706,-6.476294698189278
18707,-17.196278795951265
18708,-1.8939681413218565
18709,3.269261477460563
18710,7.492845970269175
18711,-7.863307425962303
18712,8.890396609234733
18713,7.103076567680902
18714,7.849394431219483
18715,-16.990219608572737
18716,-26.71568324677287
18717,-21.69753840029277
18718,-6.842270557594593
18719,-7.113492843953839
18720,-24.494479382457925
18721,-20.44289557840063
18722,21.262448601687204
18723,43.79159939840663
18724,18.418311159318872
18725,2.1272770661563793
18726,-12.680725417332868
18727,6.520376475800877
18728,10.535908438188805
18729,-6.084253107680469
18730,-2.716699070517052
18731,-23.103704617564006
18732,-19.264382457121933
18733,3.231246943807955
18734,0.5579235460580917
18735,-0.21266555917475805
18736,-9.747260732662859
18737,-4.713523398616556
18738,-8.605502564282881
18739,-23.949246590782987
18740,-12.064517302244084
18741,-3.9178227829616556
18742,-15.820983825797756
18743,-22.972096867052223
18744,-14.547350415941267
18745,1.4248295772795903
18746,8.727988623015177
18747,-7.720531531804933
18748,2.9049511212523855
18749,-18.100703404356107
18750,-28.98695193498611
18751,-15.721653867758235
18752,-17.29861653035711
18753,-21.449900138961297
18754,-5.228062773088867
18755,-11.627979070314781
18756,-34.13111031728137
18757,-25.818591373647607
18758,-8.382795714448468
18759,-4.461347223478822
18760,-15.281927392169774
18761,3.6519293024602346
18762,-5.657848518068202
18763,-15.341341584095126
18764,-3.7886673996118847
18765,-9.48098707298
18766,-15.226789523021239
18767,-10.923098670221876
18768,-13.444082845427314
18769,-7.266462801985668
18770,-25.489278576117833
18771,-41.60228401388308
18772,-36.6459014308753
18773,-22.41413976214391
18774,-17.07144097141128
18775,-13.761183353579913
18776,-7.501614998441602
18777,-1.4861588936428163
18778,3.3358999464026438
18779,0.9766179145754159
18780,15.508311660692549
18781,13.31761845695404
18782,4.580414014546742
18783,-4.923531762287974
18784,-11.554761681465402
18785,-14.8760589533814
18786,8.26986553473938
18787,24.90195949550564
18788,36.97822339887374
18789,10.249104400692254
18790,-0.8260465671195973
18791,-8.100782673049473
18792,4.543889155377011
18793,-9.525593345631671
18794,10.935270523755634
18795,4.446222250122682
18796,-2.988714538627347
18797,-0.6164137531355287
18798,-10.610548053746522
18799,-22.117310070739318
18800,8.480144062182047
18801,15.305062356239507
18802,-1.1597559254597165
18803,12.074665131221659
18804,4.8992740903688174
18805,9.511055510715838
18806,19.572171267114214
18807,27.618030003072384
18808,13.774320974651125
18809,18.7234884423889
18810,45.7520970722918
18811,38.20407050105385
18812,34.44540357317207
18813,12.104678542714879
18814,7.287989093504153
18815,5.418537031760004
18816,6.2295446005118364
18817,11.604329580720021
18818,14.644689758158204
18819,-1.6322145518899536
18820,-3.851289296548557
18821,-13.710446553380711
18822,13.71347064819797
18823,19.1423576908485
18824,-6.669724463837582
18825,0.94393542901775
18826,14.588344287717966
18827,-1.8993709354007464
18828,-13.951748071759123
18829,2.0749111709628365
18830,8.768430562221305
18831,21.40380075421955
18832,13.344235607775833
18833,5.254120996784705
18834,7.234410772680339
18835,20.99453640477356
18836,14.10474002342379
18837,4.951214759525202
18838,13.68203592915135
18839,12.662015484000008
18840,-1.0434290416701089
18841,-0.10220373800210858
18842,-4.65539612223273
18843,-17.52328077224984
18844,-10.577579657398829
18845,-8.679785642341471
18846,5.739246535353937
18847,11.119636828168069
18848,27.312728323505727
18849,-4.727724177489188
18850,-29.95791418083672
18851,-20.667457911472482
18852,-12.127781333116456
18853,6.678597491062412
18854,7.164957588219057
18855,5.199560440815555
18856,14.672054652129107
18857,6.633575020278051
18858,3.649475902989451
18859,-21.417068732931387
18860,-18.034827068889626
18861,7.521304436109473
18862,5.309848359748846
18863,-2.912652491333448
18864,-12.135599806169283
18865,-12.793397570951846
18866,-33.29034583087005
18867,-23.02673494570211
18868,9.915470239822863
18869,18.933929922563692
18870,36.68993625853097
18871,20.551086250695104
18872,1.7325264511167262
18873,-0.6213468157093125
18874,8.932307329660937
18875,32.47757019874029
18876,34.94665926221822
18877,2.403873417442001
18878,26.29746748923072
18879,31.228777310572863
18880,16.23550091933881
18881,27.358415524148235
18882,28.587275954346563
18883,20.83977342724922
18884,1.4885770932704312
18885,0.582329826524159
18886,27.542739532664363
18887,36.442091657911874
18888,30.79552292507865
18889,19.40722787704762
18890,14.145131179192061
18891,-11.81861377684553
18892,-3.201922299651411
18893,-8.794574254395046
18894,15.923797068357405
18895,11.50138233750144
18896,-9.580838534889299
18897,-12.835997931801646
18898,-15.298155840618662
18899,-14.733210370378622
18900,-11.163754460944347
18901,-30.062948161785773
18902,-26.0550486052117
18903,-28.959820244322174
18904,-24.708006836501095
18905,-21.770133278437584
18906,-33.894753388932955
18907,-39.14878563452447
18908,-26.820669106198835
18909,-24.96226326516689
18910,-32.17193335295789
18911,-39.35295501494403
18912,-23.886838921063266
18913,-38.422847339700105
18914,-33.38374148519327
18915,-29.98011013968145
18916,-40.52971016883488
18917,-39.54658206195212
18918,-17.479011596440245
18919,-23.86448199468404
18920,-30.554707408906335
18921,-13.061216369264336
18922,11.638410019614476
18923,10.158141710378224
18924,-21.245388469992395
18925,-28.296699254228677
18926,-2.8917681132248836
18927,3.3014228622693307
18928,-0.3863133021714522
18929,18.970358532532174
18930,-7.624643416327437
18931,-33.062130282310136
18932,-34.80676440053155
18933,-31.58619886402227
18934,-11.865830447861942
18935,2.078902968941007
18936,-11.739640522307763
18937,4.3801304789184865
18938,-6.674823947508198
18939,-9.028140244175038
18940,19.11539851524232
18941,21.592296537514997
18942,15.457150095266456
18943,-1.83430918346383
18944,-8.480790027092645
18945,-9.851614763947818
18946,18.04167607779727
18947,-0.8662314949979883
18948,-1.0988495802721463
18949,6.762486172037546
18950,-0.12034805989579933
18951,6.538645984307541
18952,26.4441386915677
18953,21.84134807272456
18954,12.296369761210078
18955,-2.1122034525931
18956,-0.18807928669973517
18957,4.500082426425254
18958,-7.060789858776257
18959,-2.621323205633388
18960,-9.439320747302455
18961,-10.538326672047106
18962,0.8475769108837934
18963,15.90883965966165
18964,-1.5990997890213858
18965,3.4842094579610965
18966,-7.366998579439618
18967,-9.462128298984485
18968,5.089851325144934
18969,-8.410922534126005
18970,-5.207683374563043
18971,12.660206111090886
18972,25.588864451782335
18973,18.246107294603675
18974,2.2620926213821217
18975,-4.357303783448095
18976,0.03585815903587175
18977,1.748085142868558
18978,-4.27344430492922
18979,4.754510650677859
18980,-4.162556759907391
18981,-2.0295657771948066
18982,-0.4364659957429602
18983,8.727633370661563
18984,26.069234223189166
18985,23.92579071409699
18986,32.64055381975513
18987,25.511595023184064
18988,5.896040430383529
18989,9.951759779468176
18990,20.66174901976007
18991,-0.46280963827539345
18992,-15.195573759109243
18993,-7.3183121068077455
18994,6.384435282752593
18995,4.847576716943246
18996,9.544683697653749
18997,5.029757873685675
18998,1.9621267550052726
18999,-6.873106702320383
19000,-4.962789565583256
19001,8.529914058732322
19002,13.17548334732622
19003,13.451032820375092
19004,10.682581211499963
19005,21.388628673832535
19006,22.27360716140232
19007,8.855588321138953
19008,4.627839192916905
19009,14.591910749270673
19010,16.449914954225257
19011,14.220327690550334
19012,19.652490892645687
19013,8.776893012190286
19014,11.317231962021712
19015,14.674120416766575
19016,4.714580204359224
19017,-8.274422018681083
19018,-18.07313064838962
19019,-7.712813399515534
19020,8.076728024437518
19021,20.756801677617013
19022,17.444776155797264
19023,19.27719254277857
19024,38.06017427289946
19025,41.267590375923085
19026,34.47111547284644
19027,-1.2709974514890297
19028,-13.631419785407044
19029,-5.127314996243856
19030,-1.8333315301286266
19031,3.9753479162090475
19032,21.738575942573426
19033,30.51073734179215
19034,28.203686592495153
19035,20.482984194537174
19036,-0.2519083001407285
19037,2.934576551847208
19038,4.338081375849944
19039,4.337598324259734
19040,5.760540839738844
19041,4.321948480441343
19042,15.230967878150324
19043,18.496792263784492
19044,12.119248138166983
19045,5.773342744099072
19046,3.9566688567233523
19047,-3.258882522896919
19048,5.596437562914574
19049,-1.1086721886512674
19050,16.95385945640235
19051,11.412514506671593
19052,-13.445646272995825
19053,0.6031815805680516
19054,-1.3430481115400834
19055,16.012047764135872
19056,19.75391581886391
19057,0.31006935581290307
19058,-5.034809086654142
19059,-11.884914491509928
19060,-15.086670684120074
19061,-3.2223305892392826
19062,-7.771580418588035
19063,-11.091288408151293
